station,datetime,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31,sum
376401-อุ้มผาง จ.ตาก,Dec-13,0,-,-,-,-,-,0,-,-,-,0,-,-,-,3.4,-,-,-,0,-,0,-,0,-,-,-,-,-,0,-,-,3.4
378201-พิษณุโลก จ.พิษณุโลก,Jan-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.4,4.3
378201-พิษณุโลก จ.พิษณุโลก,Feb-04,0,0,0,0,0,16.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,-,-,22
378201-พิษณุโลก จ.พิษณุโลก,Mar-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.9,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,13.3
378201-พิษณุโลก จ.พิษณุโลก,Apr-04,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,0.2,0,0,-,35.4
378201-พิษณุโลก จ.พิษณุโลก,May-04,0,0,0.9,0,14.1,50.2,0,0,0,0,28.6,0,0,0.3,17.4,0,8.9,1.5,0.4,45.5,0,0,0,0,0,0,20.8,20.7,9.1,0,1.7,220.1
378201-พิษณุโลก จ.พิษณุโลก,Jun-04,0,0,0,0,0,3.8,13.1,31.1,16.8,3.3,10.6,21.8,27,121.1,11.2,4.5,0.4,0,1.6,0,0.1,0.2,0.6,0,0,1.9,7.8,0.5,0,0,-,277.4
378201-พิษณุโลก จ.พิษณุโลก,Jul-04,0,0,0,0,22.7,0,8.8,0,5.6,5.7,21.3,8.2,0,2.4,0,0,13.6,0,0,0.7,3.2,0.2,14.5,28.1,20.4,59.7,9,5,0,5.5,0.2,234.8
378201-พิษณุโลก จ.พิษณุโลก,Aug-04,25.1,25.5,21.9,15.9,32.3,10.1,0,34.2,4.5,14.3,57.5,0,0,0,1.9,0,0,0,4.3,0,0,0,74.6,0,0,0,0,0,0,0,10.7,332.8
378201-พิษณุโลก จ.พิษณุโลก,Sep-04,0,3.6,0.9,5.4,0,0.3,15.9,9.1,8.7,8.7,0,18.8,76.7,0,56,0.6,9.4,44.1,16.7,0.4,0.2,0,0,0,0,0,0,8.1,0,2.3,-,285.9
378201-พิษณุโลก จ.พิษณุโลก,Oct-04,3.2,0,0,0,0,0,0,7.8,28.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.8
378201-พิษณุโลก จ.พิษณุโลก,Nov-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
378201-พิษณุโลก จ.พิษณุโลก,Dec-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Jan-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Feb-05,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,1.3
378201-พิษณุโลก จ.พิษณุโลก,Mar-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.4,0,0,0,0,0,0,5.7
378201-พิษณุโลก จ.พิษณุโลก,Apr-05,0,2,62.7,2.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0.1,0,0,0,-,92.5
378201-พิษณุโลก จ.พิษณุโลก,May-05,0,5,0,0,0,0,0,0,0,0,0,35.1,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0.2,2,43.3
378201-พิษณุโลก จ.พิษณุโลก,Jun-05,0,0,0,0.5,1,0,0,0,21.8,0,2.9,0,29.5,2.7,0.2,35.4,31.3,4,1.3,8.2,61.5,0,2.8,36.4,0.1,1.5,0,1.5,0,0,-,242.6
378201-พิษณุโลก จ.พิษณุโลก,Jul-05,0,32.7,0,0,3.4,0,1.2,0,0.1,0,1.9,0.2,1.4,0,0,0,0,0,0,0,6.9,51,19.3,3.6,2.3,16.9,0,5.6,0,0,0.5,147
378201-พิษณุโลก จ.พิษณุโลก,Aug-05,1.4,6,0.2,0,1,0,0,0,0,4.3,27.7,1.6,0,0,12,0.2,0.3,38.1,19.5,0,0.4,18.2,0,0,0,11,2.1,9,0,0,15.6,168.6
378201-พิษณุโลก จ.พิษณุโลก,Sep-05,12.4,24.4,0.5,0,15.1,28.3,7.8,2.2,88.3,32.3,4.3,12.3,6.1,0.7,0.8,0,8.4,78.8,38.4,18.7,2.9,0,19.4,0,0,1,0.1,6.9,5.4,0,-,415.5
378201-พิษณุโลก จ.พิษณุโลก,Oct-05,0,0,9.1,0,6.4,0,0.6,0.9,0.3,0,0,0,1.4,0,0,0,0.1,0,0,0,0,0,1.6,0,0,0,3.6,0.2,0,1.3,5.8,31.3
378201-พิษณุโลก จ.พิษณุโลก,Nov-05,0,0,25.1,0.3,0,0,10.9,0,0,0,27.9,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,72.8
378201-พิษณุโลก จ.พิษณุโลก,Dec-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3
378201-พิษณุโลก จ.พิษณุโลก,Jan-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Feb-06,0,0,0,0,0,0,0,0,0,0,T,0.1,T,0,0,0,0,0,0,14.3,5.3,0,0,0,0,0,0,0,-,-,-,19.7
378201-พิษณุโลก จ.พิษณุโลก,Mar-06,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,6.3,15.8,0,0,0,0,0,0,0,0,14.6,2.7,T,46.9
378201-พิษณุโลก จ.พิษณุโลก,Apr-06,T,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,39.7,0,0,0,0,4,0,0,0,0,14.5,18.5,0.4,T,-,79
378201-พิษณุโลก จ.พิษณุโลก,May-06,0,0,0,0,0,0,0,4.9,0,0,0,0,3.3,2.4,1.2,0.1,0.1,4.6,5.3,24.4,29.1,11.3,2,T,0,0,0,48.9,0.3,30.6,23.3,191.8
378201-พิษณุโลก จ.พิษณุโลก,Jun-06,4.8,0,0,0,0.8,1.7,0,0,4,0,0,6.2,0,0,0,1.6,0,6.3,35.9,25.7,7.3,24.9,16.9,12.6,0.5,0.9,4.5,18.7,23.8,1,-,198.1
378201-พิษณุโลก จ.พิษณุโลก,Jul-06,1.5,9.8,0,T,T,T,7.1,0.7,5.9,0.8,46.5,0.4,0,4.9,0,13.5,7.4,30.4,3.3,0.5,13.7,0,0,0,2.9,15.4,3.1,0,6,8.5,21,203.3
378201-พิษณุโลก จ.พิษณุโลก,Aug-06,9.6,9.8,0.7,0,0,0,0,0,0.4,0,T,0,4.4,2.2,5.3,T,T,T,1.2,4.5,4.9,0.4,T,12.5,25.3,32.2,1.7,0.1,39.6,22.7,4.8,182.4
378201-พิษณุโลก จ.พิษณุโลก,Sep-06,6.1,0,0,0,0,5,3.5,0.3,42.8,2.9,77.1,5.1,19.3,0,0,1.3,0.7,5.3,16.8,9.5,29,27,0,0,6.3,6.1,6,0.9,2.5,6.8,-,280.3
378201-พิษณุโลก จ.พิษณุโลก,Oct-06,0,17.4,3,2.1,4.1,1.6,99.7,47.1,66.9,5.9,7.2,0.5,0,0,0,0,0,0,T,0,0,1.1,T,T,0,0,0,0,0,0,0,256.6
378201-พิษณุโลก จ.พิษณุโลก,Nov-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4,0,0,0,0,0,0,0,0,0,0,-,55.4
378201-พิษณุโลก จ.พิษณุโลก,Dec-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Jan-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Feb-07,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,3.5,0,0,0,0,0,0,0,0,0,0,11.5,0,0,-,-,-,23.8
378201-พิษณุโลก จ.พิษณุโลก,Mar-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,0,0,0,0,0,0,0,0,7.5,0,0,38.7
378201-พิษณุโลก จ.พิษณุโลก,Apr-07,0,0,0,0,0,0,0,2.1,15.3,0,2.2,0.1,T,3.2,T,0,0,85.3,0,0,0,0,0,0,0,0,0,2.8,0,7.9,-,118.9
378201-พิษณุโลก จ.พิษณุโลก,May-07,3.4,27,25.9,33.2,33.5,1.6,10.1,0,0,74.7,7.3,8.2,0.2,0.8,0,0,19,2.7,3.9,0,10.8,0,0,0,0,7.7,0,25,34.9,0.8,12.3,343
378201-พิษณุโลก จ.พิษณุโลก,Jun-07,0,0,0,10.2,19.8,0,0,0,0,0,0,0,0,4.4,0,T,0.5,1.6,33.1,T,1.2,0.3,T,14,3.2,7.9,9.4,0.2,11.8,0.1,-,117.7
378201-พิษณุโลก จ.พิษณุโลก,Jul-07,0,21.6,24.5,17.2,T,0.3,0,0,0,0,0.3,12.5,33.1,38.4,0,32.8,0,0,1,23.6,0.4,0,11.7,1.4,0,4.1,0,0.4,9.3,63,0.9,296.5
378201-พิษณุโลก จ.พิษณุโลก,Aug-07,0.3,T,0,0,1.2,0,T,26.2,55.3,1.4,2.8,0,3.9,0,0.6,1.9,0.5,2,1.6,0,0.6,10.5,17.1,T,0,0,0,11.7,0,11.3,1.5,150.4
378201-พิษณุโลก จ.พิษณุโลก,Sep-07,2.7,30.1,12.3,21.6,59,41.8,0.5,0,8.2,3.1,19.4,30.2,T,10,4.9,0,4.9,0.1,30.6,1.9,0,0,0,0,0,45.7,11.1,0.8,0,0,-,338.9
378201-พิษณุโลก จ.พิษณุโลก,Oct-07,3.3,0,6.3,124.1,3.2,15.5,1.8,0,11.4,2.2,19,3.5,0.3,0.8,0.4,0,0,14.7,0,0,0,0,0,0,0,0,0,0,0,1.8,T,208.3
378201-พิษณุโลก จ.พิษณุโลก,Nov-07,0,0.9,0,0,0,0,0,0,0,0,0,1.7,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,-,3
378201-พิษณุโลก จ.พิษณุโลก,Dec-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,3.2
378201-พิษณุโลก จ.พิษณุโลก,Jan-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0.1,0.1
378201-พิษณุโลก จ.พิษณุโลก,Feb-08,33.7,0.1,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,-,-,39.3
378201-พิษณุโลก จ.พิษณุโลก,Mar-08,0,0,0,0,0,0,0,0,4.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.7,5.7
378201-พิษณุโลก จ.พิษณุโลก,Apr-08,0,14.5,0,0,0.7,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,1.5,T,3.6,0,0,0,1.9,0.4,18.8,-,41.4
378201-พิษณุโลก จ.พิษณุโลก,May-08,53,13.4,0.8,0,10.6,0,0,0,0,0,12,19.3,2.7,0,12.4,0,0.2,0,0,0.6,0,0,0,T,28.2,1.1,0,5.4,1.4,0,0,161.1
378201-พิษณุโลก จ.พิษณุโลก,Jun-08,0,0.8,3.9,2.6,0.1,25.8,0,0,0,0,0,0.9,10.1,14.5,2.7,T,0.5,T,16.1,T,0,0,0,0,T,T,0,0,0,13.6,-,91.7
378201-พิษณุโลก จ.พิษณุโลก,Jul-08,11.7,4.9,0,0,0.7,12.1,0.7,T,16.7,0.1,0,T,1.8,0,0,0,0,32.9,18.6,T,8.6,14.8,10.7,1.7,0,0,0.1,T,0,0,0.6,136.7
378201-พิษณุโลก จ.พิษณุโลก,Aug-08,68.4,2.1,T,0,0.6,0.3,0,37.2,T,3.3,16.5,10.6,8.5,2,14.7,0,0,0,T,43.2,0,0,0,0,28.8,0,49.1,0,0,0,0,285.3
378201-พิษณุโลก จ.พิษณุโลก,Sep-08,19.7,8.1,0,1.6,1,0,0,0,16.6,3.9,21.3,76.9,19.9,11.7,21.7,20.6,8.3,34.1,1.9,6.4,4.7,0,0,T,0,3.8,0,0,0.1,0.1,-,282.4
378201-พิษณุโลก จ.พิษณุโลก,Oct-08,1.3,22.4,0,0,0.9,19,9.9,T,0,0,18.1,65.7,T,0,T,0.7,0,1.1,7.8,6.6,0.2,0.6,8.4,3.3,0,T,6.9,T,0,1.7,17.2,191.8
378201-พิษณุโลก จ.พิษณุโลก,Nov-08,18,0,0,2.5,67,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,102.9
378201-พิษณุโลก จ.พิษณุโลก,Dec-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.2,0,0,0,0,0,0.2
378201-พิษณุโลก จ.พิษณุโลก,Jan-09,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
378201-พิษณุโลก จ.พิษณุโลก,Feb-09,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,4.7
378201-พิษณุโลก จ.พิษณุโลก,Mar-09,0,0,0,0,0,0,0,0,0,0,0,0,17.5,2.2,0,0,0,0,0,0.9,0,0,0,0,0,1.2,0.1,0,0,0,T,21.9
378201-พิษณุโลก จ.พิษณุโลก,Apr-09,0,0,0,0,0,0,0,0,0,0,T,T,0,0.5,0,0,0,0,0,0,0,0,0,0,12.6,0.4,7.3,0.1,2.9,0,-,23.8
378201-พิษณุโลก จ.พิษณุโลก,May-09,0,9.8,0.1,0,0,0,0,0,0,14.2,3.9,5.7,10.9,43,1,4.2,0,0,0.5,2.6,0,0,0,T,9.6,0,37.9,24.5,0,3.6,0,171.5
378201-พิษณุโลก จ.พิษณุโลก,Jun-09,1.9,0.2,36.8,0.1,1.5,0,0.7,4.2,8.6,16.8,5.6,12.6,0,0,0,1.6,0,0,39.3,12.9,13.3,0,1.5,0,7.2,0,0.6,0,0,0.9,-,166.3
378201-พิษณุโลก จ.พิษณุโลก,Jul-09,T,4.5,T,24.6,1.5,2,2,0,0,0,0,4.6,24.9,2.4,T,0,0.1,6.1,12.6,1.4,43.3,0.1,3.6,32,6.3,1.1,0.3,0,0.9,9.4,5.6,189.3
378201-พิษณุโลก จ.พิษณุโลก,Aug-09,0,1.7,0,9.8,7.5,1.1,2.7,0.3,T,0,0,T,61.4,34.6,6.7,0,15.4,0,12.2,0,0,0,34.1,3.8,0,0,30.6,2,0.8,T,51.3,276
378201-พิษณุโลก จ.พิษณุโลก,Sep-09,0.4,16.8,0,0.2,58,0.1,11.2,3.8,0.2,0,0,0,26.7,0,0,21.1,1.1,T,0,0,0,8.6,0,0,50,82.8,17.6,0.2,0,13.6,-,312.4
378201-พิษณุโลก จ.พิษณุโลก,Oct-09,17.9,7.5,31.2,0,1.2,0,9.3,0,0,13.1,0,0,0.3,38.9,0,1.7,0.1,0,0,0,3,11.5,25,0,20.1,0,0,0,0,0,0,180.8
378201-พิษณุโลก จ.พิษณุโลก,Nov-09,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.7
378201-พิษณุโลก จ.พิษณุโลก,Dec-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1
378201-พิษณุโลก จ.พิษณุโลก,Jan-10,0,0,0,0,0,3.1,20.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,24.9
378201-พิษณุโลก จ.พิษณุโลก,Feb-10,0,0,0,3.6,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,T,0,0,0,0,0,-,-,-,7.2
378201-พิษณุโลก จ.พิษณุโลก,Mar-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Apr-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4,0,0,0,0,0,0,40.8,0.1,0,0,0.6,0,0,26.2,-,127.1
378201-พิษณุโลก จ.พิษณุโลก,May-10,8.3,0,0,0,0,0,0,0,0,T,T,0,0,0,0,0.1,1,0,0,0,T,0.2,0,1.1,0.4,21.1,0,0,0,19.8,0,52
378201-พิษณุโลก จ.พิษณุโลก,Jun-10,0,0,19,T,0,0,3.4,0,0.1,0,T,4,0,0,0,0,0,0,0,0,6.3,19.9,3.8,1.9,0,0,0,25.6,0,0,-,84
378201-พิษณุโลก จ.พิษณุโลก,Jul-10,0.4,T,5.7,0,0,0,0,0,1.6,0,0,0,4.7,8.9,0,0.4,T,2.5,5.5,0,0,3.8,7.5,3.4,0,5.1,16.3,32.6,8.4,T,1.7,108.5
378201-พิษณุโลก จ.พิษณุโลก,Aug-10,0,6.6,1.3,3.6,2,0.6,10,8.8,1.5,22.1,1.5,2.1,53.3,0,0,32.7,7.7,0,0.2,3.9,22.9,9.8,18.9,9.3,2,7.3,0,7.5,18.4,1.8,28.6,284.4
378201-พิษณุโลก จ.พิษณุโลก,Sep-10,19.3,9.5,13.6,T,0,10.2,0,6.8,32.8,2.8,5.5,0,11.3,82.5,19.9,2,2.2,45.3,0,0,33.7,5.2,0,0,0.3,2.1,0.1,0,0,3.6,-,308.7
378201-พิษณุโลก จ.พิษณุโลก,Oct-10,14.3,1.2,0,0.3,0,0,0,1.5,21.7,0,1.2,0.7,0.8,14.5,7.4,2.3,7.4,35.3,39.4,8.9,6.5,1.5,7.2,0,42.2,93.8,0.2,0,0,0,0,308.3
378201-พิษณุโลก จ.พิษณุโลก,Nov-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
378201-พิษณุโลก จ.พิษณุโลก,Dec-10,0,0,0,0,0,0,0,0,0,0,42.4,0.7,1.8,0,0,18.3,0.3,0,0,0,0,0,0,T,0,0,0,0,0,0,0,63.5
378201-พิษณุโลก จ.พิษณุโลก,Jan-11,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0,0,2.1
378201-พิษณุโลก จ.พิษณุโลก,Feb-11,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,-,-,-,21.5
378201-พิษณุโลก จ.พิษณุโลก,Mar-11,0,2.4,1,0.2,0,0,0,0,0,0,0,0,0,T,42.1,27,26.8,0.7,0,0,0,0,0,0,0,0,1.5,4,4.7,0,0,110.4
378201-พิษณุโลก จ.พิษณุโลก,Apr-11,0,1.5,0,0.1,0,0,0,0,1.1,0,0,2.5,1.3,0,0,0,0,0,20.2,0,0,4.3,14.1,7.1,0,0,8.1,10.9,1.7,19.5,-,92.4
378201-พิษณุโลก จ.พิษณุโลก,May-11,0,0,0,8.4,17,23.8,0,0,13.7,13.6,0,0,0,36.3,3,0,5.6,3.2,0,0,0,0.1,0,T,31.7,4.4,0,28.2,18.4,1.8,0.1,209.3
378201-พิษณุโลก จ.พิษณุโลก,Jun-11,0,T,4,0,6.8,15.9,0,50,1.6,0,13.2,0,52,T,4.2,24.6,15.1,1.2,0,6.3,4.3,0,T,0,6.6,3.3,2.9,0.1,1.1,22.3,-,235.5
378201-พิษณุโลก จ.พิษณุโลก,Jul-11,48.9,0,4.6,0,0,0,0,0,35.7,0,0,21.1,3.8,3.3,25,1.9,0,33,T,8.4,9.1,T,0,36,6.2,11.3,0,0,0,5.8,21.4,275.5
378201-พิษณุโลก จ.พิษณุโลก,Aug-11,0.4,13,T,1.2,0,T,1.3,7,0.2,1.3,40.9,0,0,4.8,53.3,8.4,10,3.9,80.4,56.4,16.4,0,0,0,1.9,2.8,53.8,0,3.1,7.7,0,368.2
378201-พิษณุโลก จ.พิษณุโลก,Sep-11,18.7,21.7,0,20.4,27.2,29,T,28.9,18.1,3.1,16.1,35.9,24.8,10.7,4,0,7.7,0.9,1.1,43.3,8,0,12.1,0.2,0,5,27.8,1.2,0,14.6,-,380.5
378201-พิษณุโลก จ.พิษณุโลก,Oct-11,3.8,1.3,0.2,18.3,11.1,4.6,0,0,22.2,28.2,0,11.8,5.5,0,15.6,1.2,T,0,0,0,T,0,0,0,0,0,T,0,2.6,0,0,126.4
378201-พิษณุโลก จ.พิษณุโลก,Nov-11,0,0,0,0,0,0,0,0,31.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,31.8
378201-พิษณุโลก จ.พิษณุโลก,Dec-11,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T
378201-พิษณุโลก จ.พิษณุโลก,Jan-12,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0.2,0,0,0.5,0,0,0,0,0,0,0,0,3.5
378201-พิษณุโลก จ.พิษณุโลก,Feb-12,0,1,0.2,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,-,-,1.6
378201-พิษณุโลก จ.พิษณุโลก,Mar-12,0,0,5.9,0,0,0,0,0,0,2.8,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,12
378201-พิษณุโลก จ.พิษณุโลก,Apr-12,0,0,0,57.7,0,2.2,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,77.8
378201-พิษณุโลก จ.พิษณุโลก,May-12,0,0,T,20.8,3.9,61.6,3.7,0,0,0,0,0,0,0,5.9,0.8,7.5,6.4,0.1,0,0,4.5,0,0,0,16.6,45.1,T,0,0,0,176.9
378201-พิษณุโลก จ.พิษณุโลก,Jun-12,1.5,0,9.8,0.2,0.7,0.8,20.9,6.6,0,0,0,2.4,T,0,0,0.6,0.4,0,T,6.4,0,0.6,5,12.6,0.6,5,14.4,0.2,T,0,-,88.7
378201-พิษณุโลก จ.พิษณุโลก,Jul-12,16.9,11.6,5.2,0,14.7,6.2,10,3.4,19.2,0.4,0,0,0,22.8,0,5,0.4,5.2,3.8,0,26.2,0.1,3.2,15.4,0.6,15.6,2,36.3,21.6,0.3,T,246.1
378201-พิษณุโลก จ.พิษณุโลก,Aug-12,T,0.2,T,T,T,T,1.9,11.5,13.9,25.8,1.7,0.1,0,0,8,0,0,0,0.9,0.3,6.2,0,0,6.8,4.5,2.4,67.4,0.6,12.2,T,2.5,167
378201-พิษณุโลก จ.พิษณุโลก,Sep-12,0,36.9,2.2,1.1,1.1,58.9,17.1,0.4,2.7,19.8,0,72.6,T,26.5,0,0,12.8,0.3,0.1,0.3,32.6,0,0,0,3.6,9.5,65.1,0,18.2,0,-,381.8
378201-พิษณุโลก จ.พิษณุโลก,Oct-12,0,0,0,0,1.8,7.3,3.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,1,0,0,0,2.6,0.1,28.4
378201-พิษณุโลก จ.พิษณุโลก,Nov-12,0,0,0,0,0,0,0,0,0,0,0.7,0.6,0,0,0,0,0.7,0,0,0,0,0,0,22.4,0,0.2,0,25.2,0,0,-,49.8
378201-พิษณุโลก จ.พิษณุโลก,Dec-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
378201-พิษณุโลก จ.พิษณุโลก,Jan-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0.3,1.8,T,0,22.8,27.7
378201-พิษณุโลก จ.พิษณุโลก,Feb-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
378201-พิษณุโลก จ.พิษณุโลก,Mar-13,0,0,9.8,22,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8
378201-พิษณุโลก จ.พิษณุโลก,Apr-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,-,1.2
378201-พิษณุโลก จ.พิษณุโลก,May-13,0,0,0.4,38.2,0,3.4,0,0,0,36.2,0,0,0.5,5.8,0,0,0,0.4,0.2,9,0,0,T,0,0,0.1,0,0,0,0.5,0,94.7
378201-พิษณุโลก จ.พิษณุโลก,Jun-13,0,0,41.1,7.9,45.6,0,0.1,0.1,0,0.2,25.7,23,51.9,14.4,0,0,0,0,1.8,1.9,91.5,0,14.2,2.8,11.1,14,0,0,0,0,-,347.3
378201-พิษณุโลก จ.พิษณุโลก,Jul-13,0,12.2,T,4,0,7.6,44.6,1.7,10.7,13.5,18.3,29.3,0,0,0,14.2,5,0,3.9,0,5.9,0.1,10.6,47.4,0.2,0.1,0.4,6.4,19.2,5.8,0.6,261.7
378201-พิษณุโลก จ.พิษณุโลก,Aug-13,8.9,0,0,0,0,T,7,T,14.6,67.8,0.3,0,0,0,1.2,23.5,0,0,0,0,3.2,3.3,T,0,58.1,0,T,0,0.8,4.2,4.6,197.5
378201-พิษณุโลก จ.พิษณุโลก,Sep-13,0.6,2,0,33.4,0.7,37.8,9.2,2.3,0.4,0,20.4,8,4.3,40.9,0,10.6,5.5,0,1.5,0.2,26.4,T,0,26,14.7,55.1,13.1,46.5,0,0,-,359.6
378201-พิษณุโลก จ.พิษณุโลก,Oct-13,2.1,14.5,0.6,-,1.2,-,-,-,-,-,-,-,-,-,-,3.9,2,0.2,-,-,-,-,-,T,72.4,-,-,-,-,-,-,96.9
378201-พิษณุโลก จ.พิษณุโลก,Nov-13,-,3.9,-,-,-,-,0.1,-,-,-,-,-,-,1.7,T,1.5,-,13,-,-,-,-,-,-,0.7,-,-,11.7,0,-,-,32.6
378201-พิษณุโลก จ.พิษณุโลก,Dec-13,-,-,-,-,-,-,-,-,-,-,-,-,-,0,19.8,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,19.8
379201-เพชรบูรณ์ จ.เพชรบูรณ์,Jan-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,38
379201-เพชรบูรณ์ จ.เพชรบูรณ์,Feb-04,0,0,0,0,4.7,11.8,33.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,49.7
